row_number,strt_lon,strt_lat,end_lon,end_lat,m,km,minutes,hours
14270,-71.120886,42.373231,-71.13401,42.348607,3437,3.437,14.03333333,0.233888889
14271,-71.13401,42.348607,-71.123338,42.341598,1695,1.695,5.8,0.096666667
14272,-71.093198,42.3581,-71.118579,42.373268,2731,2.731,9.9,0.165
14273,-71.099855,42.346171,-71.123338,42.341598,2116,2.116,10.25,0.170833333
14274,-71.118579,42.373268,-71.056067,42.362811,6004,6.004,23.83333333,0.397222222
14275,-71.120886,42.373231,-71.13802,42.361667,3392,3.392,11.63333333,0.193888889
14276,-71.076163,42.347433,-71.1031,42.36507,3842,3.842,17.53333333,0.292222222
14277,-71.095319,42.379637,-71.069616,42.345392,6075,6.075,25.55,0.425833333
14278,-71.051601,42.35977,-71.1031,42.36507,6082,6.082,22.66666667,0.377777778
14279,-71.069616,42.345392,-71.105495,42.366426,5407,5.407,21.51666667,0.358611111
14280,-71.063348,42.354979,-71.062679,42.352409,465,0.465,1.65,0.0275
14281,-71.105495,42.366426,-71.116174,42.351313,2910,2.91,11.95,0.199166667
14282,-71.120526,42.333689,-71.1031,42.36507,5239,5.239,23.33333333,0.388888889
14283,-71.090179,42.341814,-71.118579,42.373268,4794,4.794,21.4,0.356666667
14284,-71.118579,42.373268,-71.13401,42.348607,4311,4.311,17.38333333,0.289722222
14285,-71.093198,42.3581,-71.102221,42.343912,2261,2.261,11.05,0.184166667
14286,-71.085954,42.348717,-71.118579,42.373268,4105,4.105,17.21666667,0.286944444
14287,-71.118579,42.373268,-71.13802,42.361667,3084,3.084,13.1,0.218333333
14288,-71.105495,42.366426,-71.099855,42.346171,4850,4.85,18.4,0.306666667
14289,-71.069616,42.345392,-71.1031,42.36507,5159,5.159,20.56666667,0.342777778
14290,-71.07403,42.334057,-71.1031,42.36507,4311,4.311,20.53333333,0.342222222
14291,-71.1031,42.36507,-71.100812,42.340021,4809,4.809,18.78333333,0.313055556
14292,-71.1031,42.36507,-71.119581,42.365074,1662,1.662,7.05,0.1175
14293,-71.13401,42.348607,-71.105884,42.350075,2619,2.619,10.45,0.174166667
14294,-71.090188,42.362429,-71.059367,42.351356,4074,4.074,17.36666667,0.289444444
14295,-71.060868,42.366231,-71.120526,42.333689,8382,8.382,31.6,0.526666667
14296,-71.116174,42.351313,-71.105495,42.366426,2652,2.652,14.48333333,0.241388889
14297,-71.123338,42.341598,-71.100812,42.340021,2204,2.204,9.816666667,0.163611111
14298,-71.100812,42.340021,-71.096413,42.386428,9170,9.17,36,0.6
14299,-71.090188,42.362429,-71.063348,42.354979,3211,3.211,12.51666667,0.208611111
14300,-71.090188,42.362429,-71.089886,42.350851,1628,1.628,7.416666667,0.123611111
14301,-71.102221,42.343912,-71.1031,42.36507,4322,4.322,19.66666667,0.327777778
14302,-71.090188,42.362429,-71.069616,42.345392,3634,3.634,16.13333333,0.268888889
14303,-71.090188,42.362429,-71.099855,42.346171,2914,2.914,14.53333333,0.242222222
14304,-71.069616,42.345392,-71.095319,42.379637,6508,6.508,25.46666667,0.424444444
14305,-71.090188,42.362429,-71.06514,42.361285,2112,2.112,8.85,0.1475
14306,-71.059367,42.351356,-71.090188,42.362429,4774,4.774,18.56666667,0.309444444
14307,-71.0496,42.3511,-71.090188,42.362429,5562,5.562,21.31666667,0.355277778
14308,-71.1031,42.36507,-71.069616,42.345392,4850,4.85,20.75,0.345833333
14309,-71.090188,42.362429,-71.129791,42.36337,3615,3.615,13.78333333,0.229722222
14310,-71.050877,42.363871,-71.062679,42.352409,2562,2.562,10.55,0.175833333
14311,-71.090188,42.362429,-71.060868,42.366231,2895,2.895,11.4,0.19
14312,-71.090188,42.362429,-71.082674,42.348323,2491,2.491,13.23333333,0.220555556
14313,-71.062679,42.352409,-71.050877,42.363871,1933,1.933,8.55,0.1425
14314,-71.123338,42.341598,-71.0790969,42.3348756,5219,5.219,21.43333333,0.357222222
14315,-71.060868,42.366231,-71.090188,42.362429,3663,3.663,13.36666667,0.222777778
14316,-71.13401,42.348607,-71.120526,42.333689,2695,2.695,10.05,0.1675
14317,-71.090188,42.362429,-71.090179,42.341814,2964,2.964,14.56666667,0.242777778
14318,-71.055407,42.356755,-71.090188,42.362429,4675,4.675,17.78333333,0.296388889
14319,-71.069616,42.345392,-71.090188,42.362429,4751,4.751,19.08333333,0.318055556
14320,-71.093198,42.3581,-71.082578,42.345959,1976,1.976,11.16666667,0.186111111
14321,-71.13401,42.348607,-71.090188,42.362429,4556,4.556,18.78333333,0.313055556
14322,-71.070378,42.352096,-71.090188,42.362429,4071,4.071,14.85,0.2475
14323,-71.090188,42.362429,-71.116174,42.351313,2881,2.881,11.75,0.195833333
14324,-71.102797,42.337171,-71.090188,42.362429,4488,4.488,20.78333333,0.346388889
14325,-71.090188,42.362429,-71.093198,42.3581,1163,1.163,4.383333333,0.073055556
14326,-71.090188,42.362429,-71.102797,42.337171,4337,4.337,18.13333333,0.302222222
14327,-71.076163,42.347433,-71.090188,42.362429,3434,3.434,16.03333333,0.267222222
14328,-71.060868,42.366231,-71.120886,42.373231,6297,6.297,23.41666667,0.390277778
14329,-71.099855,42.346171,-71.090188,42.362429,3675,3.675,16.6,0.276666667
14330,-71.090188,42.362429,-71.041747,42.348833,5222,5.222,21.16666667,0.352777778
14331,-71.123831,42.352261,-71.118579,42.373268,3706,3.706,15.76666667,0.262777778
14332,-71.118579,42.373268,-71.102797,42.337171,4924,4.924,23.81666667,0.396944444
14333,-71.096831,42.349046,-71.090188,42.362429,2987,2.987,11.08333333,0.184722222
14334,-71.090188,42.362429,-71.076163,42.347433,3430,3.43,16.91666667,0.281944444
14335,-71.041747,42.348833,-71.090188,42.362429,6135,6.135,24.41666667,0.406944444
14336,-71.116174,42.351313,-71.120526,42.333689,2478,2.478,12.05,0.200833333
14337,-71.062679,42.352409,-71.059367,42.351356,539,0.539,2.483333333,0.041388889
14338,-71.093198,42.3581,-71.090188,42.362429,1163,1.163,4.416666667,0.073611111
14339,-71.102221,42.343912,-71.090188,42.362429,3721,3.721,16.76666667,0.279444444
14340,-71.120526,42.333689,-71.116174,42.351313,2421,2.421,11.55,0.1925
14341,-71.069616,42.345392,-71.123338,42.341598,5857,5.857,23.16666667,0.386111111
14342,-71.13401,42.348607,-71.102221,42.343912,3883,3.883,12.5,0.208333333
14343,-71.076472,42.366981,-71.069616,42.345392,3791,3.791,17.25,0.2875
14344,-71.13401,42.348607,-71.105828,42.347527,2839,2.839,10.4,0.173333333
14345,-71.1031,42.36507,-71.123338,42.341598,4349,4.349,18.46666667,0.307777778
14346,-71.146452,42.357247,-71.090188,42.362429,5819,5.819,23.43333333,0.390555556
14347,-71.1031,42.36507,-71.062679,42.352409,4751,4.751,19.5,0.325
14348,-71.057007,42.330825,-71.055547,42.352175,3179,3.179,13.41666667,0.223611111
14349,-71.050877,42.363871,-71.090188,42.362429,4829,4.829,17.33333333,0.288888889
14350,-71.041747,42.348833,-71.062679,42.352409,2922,2.922,12.95,0.215833333
14351,-71.1031,42.36507,-71.090188,42.362429,1332,1.332,4.233333333,0.070555556
14352,-71.105828,42.347527,-71.041747,42.348833,6131,6.131,28.25,0.470833333
14353,-71.090188,42.362429,-71.050877,42.363871,4052,4.052,15.35,0.255833333
14354,-71.069616,42.345392,-71.120526,42.333689,5352,5.352,19.2,0.32
14355,-71.073644,42.350989,-71.057007,42.330825,4782,4.782,20.18333333,0.336388889
14356,-71.057007,42.330825,-71.073644,42.350989,3936,3.936,17.5,0.291666667
14357,-71.090179,42.341814,-71.120526,42.333689,3027,3.027,11.23333333,0.187222222
14358,-71.069616,42.345392,-71.10042,42.363562,4882,4.882,19.68333333,0.328055556
14359,-71.116174,42.351313,-71.090188,42.362429,2982,2.982,15.55,0.259166667
14360,-71.105828,42.347527,-71.116174,42.351313,1356,1.356,6.833333333,0.113888889
14361,-71.057007,42.330825,-71.041747,42.348833,2601,2.601,10.91666667,0.181944444
14362,-71.120886,42.373231,-71.116174,42.351313,3578,3.578,15.25,0.254166667
14363,-71.116174,42.351313,-71.105828,42.347527,1265,1.265,7.166666667,0.119444444
14364,-71.0496,42.3511,-71.062679,42.352409,2181,2.181,9.283333333,0.154722222
14365,-71.057007,42.330825,-71.1031,42.36507,5958,5.958,27.83333333,0.463888889
14366,-71.090188,42.362429,-71.096831,42.349046,2237,2.237,10.46666667,0.174444444
14367,-71.096413,42.386428,-71.116174,42.351313,5636,5.636,23.55,0.3925
14368,-71.1031,42.36507,-71.057007,42.330825,6190,6.19,28.1,0.468333333
14369,-71.090188,42.362429,-71.124565,42.363732,3163,3.163,12.11666667,0.201944444
14370,-71.105495,42.366426,-71.100812,42.340021,5056,5.056,19.6,0.326666667
14371,-71.069616,42.345392,-71.057007,42.330825,2851,2.851,12.88333333,0.214722222
14372,-71.041747,42.348833,-71.105828,42.347527,7537,7.537,29.85,0.4975
14373,-71.123338,42.341598,-71.116205,42.332799,1617,1.617,8.016666667,0.133611111
14374,-71.109927,42.340299,-71.057007,42.330825,5353,5.353,24.1,0.401666667
14375,-71.116205,42.332799,-71.123338,42.341598,1715,1.715,9.616666667,0.160277778
14376,-71.105828,42.347527,-71.116205,42.332799,2292,2.292,8.916666667,0.148611111
14377,-71.084105,42.362613,-71.090188,42.362429,786,0.786,2.75,0.045833333
14378,-71.063348,42.354979,-71.065928,42.325941,4644,4.644,18.46666667,0.307777778
14379,-71.1031,42.36507,-71.105828,42.347527,3385,3.385,14.55,0.2425
14380,-71.062679,42.352409,-71.041747,42.348833,2275,2.275,9.983333333,0.166388889
14381,-71.102221,42.343912,-71.116205,42.332799,2497,2.497,8.7,0.145
14382,-71.10042,42.363562,-71.050877,42.363871,5107,5.107,18.83333333,0.313888889
14383,-71.100812,42.340021,-71.118579,42.373268,5958,5.958,29.1,0.485
14384,-71.050699,42.357143,-71.090188,42.362429,5676,5.676,20.3,0.338333333
14385,-71.0496,42.3511,-71.057007,42.330825,2837,2.837,10.4,0.173333333
14386,-71.095319,42.379637,-71.100812,42.340021,8334,8.334,31.78333333,0.529722222
14387,-71.057007,42.330825,-71.081572,42.340799,2755,2.755,13,0.216666667
14388,-71.105221,42.334073,-71.090188,42.362429,5028,5.028,21.3,0.355
14389,-71.051601,42.35977,-71.093198,42.3581,4965,4.965,21.21666667,0.353611111
14390,-71.041747,42.348833,-71.0833545,42.3281898,4974,4.974,21.11666667,0.351944444
14391,-71.062679,42.352409,-71.116205,42.332799,5671,5.671,22.95,0.3825
14392,-71.069616,42.345392,-71.065928,42.325941,3049,3.049,12.26666667,0.204444444
14393,-71.116205,42.332799,-71.116174,42.351313,3010,3.01,14.16666667,0.236111111
14394,-71.116205,42.332799,-71.118579,42.373268,6176,6.176,28.8,0.48
14395,-71.041747,42.348833,-71.057007,42.330825,2567,2.567,14.26666667,0.237777778
14396,-71.116205,42.332799,-71.100812,42.340021,2196,2.196,8.15,0.135833333
14397,-71.13401,42.348607,-71.0441,42.3475,8000,8,31.16666667,0.519444444
14398,-71.120526,42.333689,-71.099855,42.346171,3091,3.091,11.33333333,0.188888889
14399,-71.069616,42.345392,-71.076472,42.366981,4504,4.504,18.56666667,0.309444444
14400,-71.116205,42.332799,-71.062679,42.352409,5894,5.894,22.01666667,0.366944444
14401,-71.100812,42.340021,-71.120526,42.333689,2624,2.624,9.933333333,0.165555556
14402,-71.146452,42.357247,-71.1031,42.36507,5277,5.277,20.28333333,0.338055556
14403,-71.076847,42.341332,-71.118579,42.373268,5525,5.525,23.3,0.388333333
14404,-71.1065,42.338629,-71.116205,42.332799,1526,1.526,5.5,0.091666667
14405,-71.069616,42.345392,-71.093198,42.3581,4034,4.034,17.61666667,0.293611111
14406,-71.090188,42.362429,-71.105828,42.347527,3305,3.305,14.98333333,0.249722222
14407,-71.084105,42.362613,-71.1031,42.36507,2119,2.119,7.166666667,0.119444444
14408,-71.118579,42.373268,-71.050877,42.363871,7029,7.029,26,0.433333333
14409,-71.041747,42.348833,-71.123338,42.341598,8963,8.963,36.35,0.605833333
14410,-71.090188,42.362429,-71.100812,42.340021,4400,4.4,18.18333333,0.303055556
14411,-71.084105,42.362613,-71.069616,42.345392,3155,3.155,15.48333333,0.258055556
14412,-71.116205,42.332799,-71.102221,42.343912,2624,2.624,10.13333333,0.168888889
14413,-71.050699,42.357143,-71.118579,42.373268,8194,8.194,28.45,0.474166667
14414,-71.13401,42.348607,-71.041747,42.348833,8516,8.516,31.9,0.531666667
14415,-71.120886,42.373231,-71.060868,42.366231,8688,8.688,31.41666667,0.523611111
14416,-71.105828,42.347527,-71.1031,42.36507,3299,3.299,15.95,0.265833333
14417,-71.116205,42.332799,-71.088496,42.335911,2801,2.801,10.48333333,0.174722222
14418,-71.1031,42.36507,-71.107593,42.383405,2787,2.787,10.56666667,0.176111111
14419,-71.084105,42.362613,-71.059367,42.351356,3595,3.595,16.71666667,0.278611111
14420,-71.063348,42.354979,-71.105828,42.347527,5080,5.08,18.55,0.309166667
14421,-71.1031,42.36507,-71.050877,42.363871,5266,5.266,19.71666667,0.328611111
14422,-71.060868,42.366231,-71.118579,42.373268,6181,6.181,21.51666667,0.358611111
14423,-71.13401,42.348607,-71.062679,42.352409,6241,6.241,21.91666667,0.365277778
14424,-71.090188,42.362429,-71.084105,42.362613,551,0.551,2.583333333,0.043055556
14425,-71.105828,42.347527,-71.090188,42.362429,3354,3.354,16.5,0.275
14426,-71.056868,42.360583,-71.13401,42.348607,8736,8.736,30.76666667,0.512777778
14427,-71.106541,42.378551,-71.059367,42.351356,6177,6.177,25.63333333,0.427222222
14428,-71.121851,42.372244,-71.060868,42.366231,8551,8.551,30.68333333,0.511388889
14429,-71.090188,42.362429,-71.13401,42.348607,4882,4.882,18.25,0.304166667
14430,-71.1031,42.36507,-71.07403,42.334057,4310,4.31,19.88333333,0.331388889
14431,-71.100812,42.340021,-71.10042,42.363562,4275,4.275,18.6,0.31
14432,-71.062679,42.352409,-71.069616,42.345392,1652,1.652,7.7,0.128333333
14433,-71.118579,42.373268,-71.094734,42.331567,6529,6.529,26.95,0.449166667
14434,-71.100812,42.340021,-71.121851,42.372244,5578,5.578,26.75,0.445833333
14435,-71.063348,42.354979,-71.118579,42.373268,8178,8.178,28.4,0.473333333
14436,-71.100812,42.340021,-71.105828,42.347527,2285,2.285,9.616666667,0.160277778
14437,-71.056067,42.362811,-71.105495,42.366426,5812,5.812,23.05,0.384166667
14438,-71.105495,42.366426,-71.13401,42.348607,4314,4.314,16.21666667,0.270277778
14439,-71.105828,42.347527,-71.057007,42.330825,6065,6.065,30.31666667,0.505277778
14440,-71.063348,42.354979,-71.090188,42.362429,4391,4.391,15.73333333,0.262222222
14441,-71.119581,42.365074,-71.1031,42.36507,2465,2.465,10.96666667,0.182777778
14442,-71.076472,42.366981,-71.041747,42.348833,4458,4.458,21.75,0.3625
14443,-71.100812,42.340021,-71.1031,42.36507,4553,4.553,19.48333333,0.324722222
14444,-71.123338,42.341598,-71.085918,42.343864,3667,3.667,15.11666667,0.251944444
14445,-71.085918,42.343864,-71.057007,42.330825,3355,3.355,15.18333333,0.253055556
14446,-71.069616,42.345392,-71.120886,42.373231,8442,8.442,31.33333333,0.522222222
14447,-71.085918,42.343864,-71.120886,42.373231,6165,6.165,25.1,0.418333333
14448,-71.056067,42.362811,-71.057007,42.330825,4626,4.626,20.5,0.341666667
14449,-71.116205,42.332799,-71.1065,42.338629,1533,1.533,5.983333333,0.099722222
14450,-71.062679,42.352409,-71.057007,42.330825,3850,3.85,15.53333333,0.258888889
14451,-71.100812,42.340021,-71.123338,42.341598,2454,2.454,11.65,0.194166667
14452,-71.090188,42.362429,-71.119581,42.365074,2873,2.873,11.26666667,0.187777778
14453,-71.050877,42.363871,-71.118579,42.373268,7347,7.347,25.48333333,0.424722222
14454,-71.105828,42.347527,-71.13401,42.348607,3226,3.226,12.31666667,0.205277778
14455,-71.062679,42.352409,-71.100812,42.340021,4474,4.474,19.31666667,0.321944444
14456,-71.069616,42.345392,-71.13401,42.348607,7186,7.186,29.25,0.4875
14457,-71.146452,42.357247,-71.118579,42.373268,3995,3.995,17.33333333,0.288888889
14458,-71.059367,42.351356,-71.118579,42.373268,8561,8.561,31.23333333,0.520555556
14459,-71.1031,42.36507,-71.041747,42.348833,6436,6.436,25.55,0.425833333
14460,-71.059367,42.351356,-71.1031,42.36507,5183,5.183,20.05,0.334166667
14461,-71.068922,42.341522,-71.057007,42.330825,2539,2.539,12.03333333,0.200555556
14462,-71.088496,42.335911,-71.116205,42.332799,2797,2.797,10.66666667,0.177777778
14463,-71.084105,42.362613,-71.099855,42.346171,5110,5.11,18.63333333,0.310555556
14464,-71.059367,42.351356,-71.07711,42.3707,4063,4.063,16.73333333,0.278888889
14465,-71.101427,42.374035,-71.106541,42.378551,658,0.658,3.2,0.053333333
14466,-71.060868,42.366231,-71.07711,42.3707,2160,2.16,7.566666667,0.126111111
14467,-71.101427,42.374035,-71.102797,42.337171,5899,5.899,25.41666667,0.423611111
14468,-71.085918,42.343864,-71.07711,42.3707,4288,4.288,16.9,0.281666667
14469,-71.07711,42.3707,-71.059367,42.351356,3546,3.546,16.66666667,0.277777778
14470,-71.101427,42.374035,-71.09169,42.366277,1207,1.207,6,0.1
14471,-71.057007,42.330825,-71.094734,42.331567,3772,3.772,17.03333333,0.283888889
14472,-71.120886,42.373231,-71.101427,42.374035,2680,2.68,10.65,0.1775
14473,-71.07711,42.3707,-71.060868,42.366231,1955,1.955,10.23333333,0.170555556
14474,-71.100812,42.340021,-71.095319,42.379637,8073,8.073,30.9,0.515
14475,-71.100812,42.340021,-71.105495,42.366426,4801,4.801,20.41666667,0.340277778
14476,-71.059367,42.351356,-71.062679,42.352409,521,0.521,3.983333333,0.066388889
14477,-71.07711,42.3707,-71.101427,42.374035,2067,2.067,8.15,0.135833333
14478,-71.07711,42.3707,-71.068922,42.341522,5042,5.042,21.23333333,0.353888889
14479,-71.09169,42.366277,-71.101427,42.374035,1207,1.207,6.15,0.1025
14480,-71.07711,42.3707,-71.085918,42.343864,4280,4.28,17.65,0.294166667
14481,-71.120886,42.373231,-71.109927,42.340299,4674,4.674,22.98333333,0.383055556
14482,-71.101427,42.374035,-71.076163,42.347433,5547,5.547,25.05,0.4175
14483,-71.041747,42.348833,-71.084105,42.362613,5417,5.417,21.38333333,0.356388889
14484,-71.041747,42.348833,-71.105221,42.334073,6953,6.953,27.43333333,0.457222222
14485,-71.118579,42.373268,-71.101427,42.374035,1949,1.949,6.783333333,0.113055556
14486,-71.105495,42.366426,-71.101427,42.374035,1424,1.424,6.616666667,0.110277778
14487,-71.101427,42.374035,-71.105495,42.366426,1028,1.028,5.95,0.099166667
14488,-71.10042,42.363562,-71.100812,42.340021,4531,4.531,18.05,0.300833333
14489,-71.116205,42.332799,-71.069616,42.345392,4716,4.716,17.3,0.288333333
14490,-71.09169,42.366277,-71.059367,42.351356,4346,4.346,18.41666667,0.306944444
14491,-71.07711,42.3707,-71.050699,42.357143,3173,3.173,16.55,0.275833333
14492,-71.101427,42.374035,-71.090188,42.362429,1744,1.744,8.333333333,0.138888889
14493,-71.09169,42.366277,-71.060868,42.366231,3167,3.167,12.45,0.2075
14494,-71.069616,42.345392,-71.09169,42.366277,5932,5.932,23.31666667,0.388611111
14495,-71.056067,42.362811,-71.07711,42.3707,2757,2.757,10.76666667,0.179444444
14496,-71.101427,42.374035,-71.118579,42.373268,2003,2.003,7.916666667,0.131944444
14497,-71.101427,42.374035,-71.07711,42.3707,2076,2.076,8.4,0.14
14498,-71.101427,42.374035,-71.090179,42.341814,4526,4.526,21.85,0.364166667
14499,-71.101427,42.374035,-71.095319,42.379637,1471,1.471,7.566666667,0.126111111
14500,-71.090179,42.341814,-71.101427,42.374035,4363,4.363,22.23333333,0.370555556
14501,-71.090188,42.362429,-71.101427,42.374035,1765,1.765,8.666666667,0.144444444
14502,-71.101427,42.374035,-71.105828,42.347527,4362,4.362,21.13333333,0.352222222
14503,-71.118579,42.373268,-71.069616,42.345392,7774,7.774,29.68333333,0.494722222
14504,-71.101427,42.374035,-71.10042,42.363562,1480,1.48,7.15,0.119166667
14505,-71.118579,42.373268,-71.100812,42.340021,4626,4.626,22.35,0.3725
14506,-71.050877,42.363871,-71.1031,42.36507,6161,6.161,21.75,0.3625
14507,-71.102797,42.337171,-71.101427,42.374035,6050,6.05,28.06666667,0.467777778
14508,-71.076847,42.341332,-71.07711,42.3707,5393,5.393,21.9,0.365
14509,-71.093198,42.3581,-71.07711,42.3707,3125,3.125,12.1,0.201666667
14510,-71.106541,42.378551,-71.101427,42.374035,658,0.658,2.65,0.044166667
14511,-71.101427,42.374035,-71.073644,42.350989,4871,4.871,20.96666667,0.349444444
14512,-71.060868,42.366231,-71.101427,42.374035,4227,4.227,15.71666667,0.261944444
14513,-71.07711,42.3707,-71.069616,42.345392,3995,3.995,17.28333333,0.288055556
14514,-71.057007,42.330825,-71.06514,42.361285,4715,4.715,18.75,0.3125
14515,-71.084105,42.362613,-71.101427,42.374035,1980,1.98,8.95,0.149166667
